"nivel","enunciado","resposta","resolucao"
"3","Uma gráfica imprimiu \(467\) panfletos e distribuiu \(198\). Quantos panfletos restaram?","\(269\)","Para encontrar o que resta, subtraímos: \(\\\)\(467 - 198 = \mathbf{269}\)"
"3","Calcule a seguinte subtração (atenção ao empréstimo): \(\definecolor{iris}{rgb}{0.39, 0.44, 1} \definecolor{babypink}{rgb}{1, 0.42, 0.52}\begin{array}[t]{rrrr}&9&0&0\\-&1&4&3\\\hline\end{array}\)","\(757\)","\(\definecolor{iris}{rgb}{0.39, 0.44, 1} \definecolor{babypink}{rgb}{1, 0.42, 0.52}\begin{array}[t]{rrrr}&\overset{\textstyle\textcolor{iris}{8}}{\textcolor{babypink}{\cancel{9}}}&\overset{\textstyle\textcolor{iris}{9}}{\textcolor{babypink}{\cancel{0}}}&\textcolor{iris}{^1}0\\-&1&4&3\\\hline&7&5&7\\\end{array}\)"
"3","Calcule o valor da expressão: \(355 - 106 - 90 - 58 = \,?\)","\(101\)","Subtraímos da esquerda para a direita: \(\\\)\(355 - 106 = 249\); \(249 - 90 = 159\); \(159 - 58 = \mathbf{101}\)"
"3","Calcule a seguinte subtração: \(\definecolor{iris}{rgb}{0.39, 0.44, 1} \definecolor{babypink}{rgb}{1, 0.42, 0.52}\begin{array}[t]{rrrr}&7&8&9\\-&&9&8\\\hline\end{array}\)","\(691\)","\(\definecolor{iris}{rgb}{0.39, 0.44, 1} \definecolor{babypink}{rgb}{1, 0.42, 0.52}\begin{array}[t]{rrrr}&\overset{\textstyle\textcolor{iris}{6}}{\textcolor{babypink}{\cancel{7}}}&\textcolor{iris}{^1}8&9\\-&&9&8\\\hline&6&9&1\\\end{array}\)"
"3","Uma exposição recebeu \(806\) visitantes na primeira semana e \(487\) na segunda. Quantos a mais na primeira?","\(319\)","Para encontrar a diferença entre duas quantidades, subtraímos a menor da maior: \(\\\)\(806 - 487 = \mathbf{319}\)"
"3","Qual é o valor de \(\square\) na equação \(432 - \square = 169\)?","\(263\)","O subtraendo desconhecido é a diferença entre o minuendo e o resultado: \(\\\)\(\square = 432 - 169 = \mathbf{263}\)"
"3","Um ônibus partiu com \(478\) passageiros e \(204\) desceram ao longo do trajeto. Quantos continuaram?","\(274\)","Subtraímos o que saiu do total: \(\\\) \(478 - 204 = \mathbf{274}\)"
"3","Calcule a seguinte subtração (atenção ao empréstimo): \(\definecolor{iris}{rgb}{0.39, 0.44, 1} \definecolor{babypink}{rgb}{1, 0.42, 0.52}\begin{array}[t]{rrrr}&9&0&0\\-&1&6&3\\\hline\end{array}\)","\(737\)","\(\definecolor{iris}{rgb}{0.39, 0.44, 1} \definecolor{babypink}{rgb}{1, 0.42, 0.52}\begin{array}[t]{rrrr}&\overset{\textstyle\textcolor{iris}{8}}{\textcolor{babypink}{\cancel{9}}}&\overset{\textstyle\textcolor{iris}{9}}{\textcolor{babypink}{\cancel{0}}}&\textcolor{iris}{^1}0\\-&1&6&3\\\hline&7&3&7\\\end{array}\)"
"3","Cauã obteve \(341\) - \(168\) = \(173\) e conferiu com \(173\) + \(168\). Qual deve ser o resultado?","\(341\)","A prova real da subtração usa a operação inversa: se \(a - b = c\), então \(c + b = a\). \(\\\)Verificando: \(\\\)\(173 + 168 = \mathbf{341}\)"
"3","Calcule o valor da expressão: \(341 - 101 - 74 - 75 = \,?\)","\(91\)","Subtraímos da esquerda para a direita: \(\\\)\(341 - 101 = 240\); \(240 - 74 = 166\); \(166 - 75 = \mathbf{91}\)"
"3","Calcule a seguinte subtração: \(\definecolor{iris}{rgb}{0.39, 0.44, 1} \definecolor{babypink}{rgb}{1, 0.42, 0.52}\begin{array}[t]{rrrr}&8&4&1\\-&4&7&1\\\hline\end{array}\)","\(370\)","\(\definecolor{iris}{rgb}{0.39, 0.44, 1} \definecolor{babypink}{rgb}{1, 0.42, 0.52}\begin{array}[t]{rrrr}&\overset{\textstyle\textcolor{iris}{7}}{\textcolor{babypink}{\cancel{8}}}&\textcolor{iris}{^1}4&1\\-&4&7&1\\\hline&3&7&0\\\end{array}\)"
"3","O contador encontrou \(310\) - \(147\) = \(163\) e fez a prova real somando \(163\) + \(147\). Que valor deve obter?","\(310\)","A prova real da subtração usa a operação inversa: se \(a - b = c\), então \(c + b = a\). \(\\\)Verificando: \(\\\)\(163 + 147 = \mathbf{310}\)"
"3","Um ônibus partiu com \(384\) passageiros e \(320\) desceram ao longo do trajeto. Quantos continuaram?","\(64\)","Subtraímos o que saiu do total: \(\\\) \(384 - 320 = \mathbf{64}\)"
"3","Otília tem \(535\) adesivos e André tem \(320\). Qual a diferença entre as coleções?","\(215\)","Para encontrar a diferença entre duas quantidades, subtraímos a menor da maior: \(\\\)\(535 - 320 = \mathbf{215}\)"
"3","Calcule o valor da expressão: \(373 - 116 - 48 - 14 = \,?\)","\(195\)","Subtraímos da esquerda para a direita: \(\\\)\(373 - 116 = 257\); \(257 - 48 = 209\); \(209 - 14 = \mathbf{195}\)"
"3","Um ônibus partiu com \(239\) passageiros e \(186\) desceram ao longo do trajeto. Quantos continuaram?","\(53\)","Subtraímos o que saiu do total: \(\\\) \(239 - 186 = \mathbf{53}\)"
"3","Uma biblioteca tinha \(612\) livros e emprestou \(267\). Quantos livros restaram?","\(345\)","Subtraímos o que saiu do total: \(\\\) \(612 - 267 = \mathbf{345}\)"
"3","Calcule o valor da expressão: \(404 - 98 - 93 - 39 = \,?\)","\(174\)","Subtraímos da esquerda para a direita: \(\\\)\(404 - 98 = 306\); \(306 - 93 = 213\); \(213 - 39 = \mathbf{174}\)"
"3","Patrícia tinha \(631\) contas para montar um colar e usou \(339\). Quantas contas sobraram?","\(292\)","Para encontrar a diferença entre duas quantidades, subtraímos a menor da maior: \(\\\)\(631 - 339 = \mathbf{292}\)"
"3","Júlio obteve \(386\) - \(179\) = \(207\) e somou \(207\) + \(179\) para verificar. Qual deve ser o resultado?","\(386\)","A prova real da subtração usa a operação inversa: se \(a - b = c\), então \(c + b = a\). \(\\\)Verificando: \(\\\)\(207 + 179 = \mathbf{386}\)"
"3","Qual é o valor de \(\square\) na equação \(570 - \square = 296\)?","\(274\)","O subtraendo desconhecido é a diferença entre o minuendo e o resultado: \(\\\)\(\square = 570 - 296 = \mathbf{274}\)"
"3","Uma turma juntou \(538\) tampinhas. Entregou \(153\) para reciclagem e \(126\) para arte. Quantas sobraram?","\(259\)","Subtraímos em dois passos: \(\\\)\(538 - 153 = 385\) \(\\\)\(385 - 126 = \mathbf{259}\)"
"3","Calcule a seguinte subtração: \(\definecolor{iris}{rgb}{0.39, 0.44, 1} \definecolor{babypink}{rgb}{1, 0.42, 0.52}\begin{array}[t]{rrrr}&5&3&1\\-&4&3&4\\\hline\end{array}\)","\(97\)","\(\definecolor{iris}{rgb}{0.39, 0.44, 1} \definecolor{babypink}{rgb}{1, 0.42, 0.52}\begin{array}[t]{rrrr}&\overset{\textstyle\textcolor{iris}{4}}{\textcolor{babypink}{\cancel{5}}}&\overset{\textstyle\textcolor{iris}{\textcolor{iris}{^1}2}}{\textcolor{babypink}{\cancel{3}}}&\textcolor{iris}{^1}1\\-&4&3&4\\\hline&&9&7\\\end{array}\)"
"3","Calcule a seguinte subtração: \(\definecolor{iris}{rgb}{0.39, 0.44, 1} \definecolor{babypink}{rgb}{1, 0.42, 0.52}\begin{array}[t]{rrrr}&8&9&3\\-&&2&8\\\hline\end{array}\)","\(865\)","\(\definecolor{iris}{rgb}{0.39, 0.44, 1} \definecolor{babypink}{rgb}{1, 0.42, 0.52}\begin{array}[t]{rrrr}&8&\overset{\textstyle\textcolor{iris}{8}}{\textcolor{babypink}{\cancel{9}}}&\textcolor{iris}{^1}3\\-&&2&8\\\hline&8&6&5\\\end{array}\)"
"3","Calcule o valor da expressão: \(417 - 108 - 79 - 34 = \,?\)","\(196\)","Subtraímos da esquerda para a direita: \(\\\)\(417 - 108 = 309\); \(309 - 79 = 230\); \(230 - 34 = \mathbf{196}\)"
"3","Uma sala tinha \(389\) cadeiras. Foram levadas \(149\) para o auditório e \(100\) para o pátio. Quantas restaram?","\(140\)","Subtraímos em dois passos: \(\\\)\(389 - 149 = 240\) \(\\\)\(240 - 100 = \mathbf{140}\)"
"3","Calcule o valor da expressão: \(287 - 72 - 38 - 93 = \,?\)","\(84\)","Subtraímos da esquerda para a direita: \(\\\)\(287 - 72 = 215\); \(215 - 38 = 177\); \(177 - 93 = \mathbf{84}\)"
"3","Um galinheiro tinha \(501\) ovos. Foram vendidos \(161\) e usados \(73\). Quantos ovos restaram?","\(267\)","Subtraímos em dois passos: \(\\\)\(501 - 161 = 340\) \(\\\)\(340 - 73 = \mathbf{267}\)"
