"nivel","enunciado","resposta","resolucao"
"1","Os pontos obtidos por um jogador em cada rodada foram: 12, 10, 12, 18, 18. Qual é a média de pontos por rodada?","\(14\)","A média aritmética simples é a soma de todos os valores dividida pela quantidade de elementos:\(\\\)\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\bar{x} = \dfrac{x_1 + x_2 + \cdots + x_n}{n}}\)\(\\\)Somando os 5 valores e dividindo por \(n = 5\):\(\\\)\(\bar{x} = \dfrac{12 + 10 + 12 + 18 + 18}{5} = \\ \dfrac{70}{5} = \mathbf{14}\)"
"1","Classifique a seguinte variável estatística: ""Nível de satisfação (ruim, regular, bom, ótimo)"".","Qualitativa ordinal","A variável ""Nível de satisfação (ruim, regular, bom, ótimo)"" é qualitativa (expressa uma categoria, não um valor numérico).\(\\\)Esta variável é categórica e suas categorias têm hierarquia bem definida.\(\\\)Classificação: Qualitativa ordinal."
"1","As quantidades de livros lidos por mês foram: 11, 15, 6, 2, 11. Qual é a média mensal de livros lidos?","\(9\)","A média aritmética simples é a soma de todos os valores dividida pela quantidade de elementos:\(\\\)\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\bar{x} = \dfrac{x_1 + x_2 + \cdots + x_n}{n}}\)\(\\\)Somando os 5 valores e dividindo por \(n = 5\):\(\\\)\(\bar{x} = \dfrac{11 + 15 + 6 + 2 + 11}{5} = \\ \dfrac{45}{5} = \mathbf{9}\)"
"1","As idades dos participantes de um curso são: 3, 8, 5, 8, 13, 8, 14. Qual é a idade modal?","\(8\)","A moda (Mo) é o valor que aparece com maior frequência no conjunto.\(\\\)Contando as ocorrências em 3, 5, 8, 8, 8, 13, 14:\(\\\)O valor 8 aparece 3 vezes — mais que qualquer outro, que aparecem 1 vez.\(\\\)\(\text{Mo} = \mathbf{8}\)"
"2","As notas de um concurso por etapa, com seus pesos, foram: 7 (peso 2), 9 (peso 2), 8 (peso 4). Qual é a média ponderada final?","\(8\)","A média ponderada leva em conta o peso de cada valor:\(\\\)\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\bar{x}_p = \dfrac{x_1 w_1 + x_2 w_2 + \cdots}{w_1 + w_2 + \cdots}}\)\(\\\)Multiplicando cada valor pelo seu peso e dividindo pela soma dos pesos:\(\\\)\(\bar{x}_p = \dfrac{7 \cdot 2 + 9 \cdot 2 + 8 \cdot 4}{2 + 2 + 4} = \\ \dfrac{64}{8} = \mathbf{8}\)"
"2","Em uma seleção, os critérios receberam notas e pesos: 8 (peso 2), 5 (peso 2), 5 (peso 2). Qual é a pontuação média ponderada?","\(6\)","A média ponderada leva em conta o peso de cada valor:\(\\\)\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\bar{x}_p = \dfrac{x_1 w_1 + x_2 w_2 + \cdots}{w_1 + w_2 + \cdots}}\)\(\\\)Multiplicando cada valor pelo seu peso e dividindo pela soma dos pesos:\(\\\)\(\bar{x}_p = \dfrac{8 \cdot 2 + 5 \cdot 2 + 5 \cdot 2}{2 + 2 + 2} = \\ \dfrac{36}{6} = \mathbf{6}\)"
"2","As notas de uma avaliação e seus respectivos pesos são: 5 (peso 3), 8 (peso 4), 5 (peso 5). Calcule a média ponderada.","\(6\)","A média ponderada leva em conta o peso de cada valor:\(\\\)\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\bar{x}_p = \dfrac{x_1 w_1 + x_2 w_2 + \cdots}{w_1 + w_2 + \cdots}}\)\(\\\)Multiplicando cada valor pelo seu peso e dividindo pela soma dos pesos:\(\\\)\(\bar{x}_p = \dfrac{5 \cdot 3 + 8 \cdot 4 + 5 \cdot 5}{3 + 4 + 5} = \\ \dfrac{72}{12} = \mathbf{6}\)"
"2","Os índices de qualidade avaliados, com pesos, foram: 9 (peso 2), 6 (peso 1), 6 (peso 3). Qual é o índice médio ponderado?","\(7\)","A média ponderada leva em conta o peso de cada valor:\(\\\)\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\bar{x}_p = \dfrac{x_1 w_1 + x_2 w_2 + \cdots}{w_1 + w_2 + \cdots}}\)\(\\\)Multiplicando cada valor pelo seu peso e dividindo pela soma dos pesos:\(\\\)\(\bar{x}_p = \dfrac{9 \cdot 2 + 6 \cdot 1 + 6 \cdot 3}{2 + 1 + 3} = \\ \dfrac{42}{6} = \mathbf{7}\)"
"2","As quantidades de chuva (em mm) medidas foram: 29, 16, 2, 22, 11, 2, 23. Qual é a mediana?","\(16\)","A mediana (Me) é o valor central dos dados dispostos em ordem crescente (rol).\(\\\)Ordenando o conjunto: 2, 2, 11, 16, 22, 23, 29.\(\\\)Como \(n = 7\) é ímpar, a mediana está na posição \(\dfrac{n+1}{2} = 4\):\(\\\)\(\text{Me} = \mathbf{16}\)"
"2","As quantidades de gols por partida foram: 22, 15, 3, 5, 7, 20, 21. Qual é a mediana?","\(15\)","A mediana (Me) é o valor central dos dados dispostos em ordem crescente (rol).\(\\\)Ordenando o conjunto: 3, 5, 7, 15, 20, 21, 22.\(\\\)Como \(n = 7\) é ímpar, a mediana está na posição \(\dfrac{n+1}{2} = 4\):\(\\\)\(\text{Me} = \mathbf{15}\)"
"2","Uma pesquisa registrou 25 observações de resultados de 25 lançamentos de um dado. A distribuição de frequências absolutas é: 1 → 7, 2 → 11, 3 → 1, 4 → 5, 5 → 1. Qual é a frequência relativa da face 5, expressa em porcentagem?","4%","A frequência relativa é a proporção de cada categoria em relação ao total:\(\\\)\(fr_i = \dfrac{f_i}{n} \times 100\%\)\(\\\)Para a face 5: \(f_i = 1\), \(n = 25\)\(\\\)\(fr = \dfrac{1}{25} \times 100\% = \mathbf{4\%}\)"
"2","Em um processo seletivo, as fases tiveram notas e pesos: 7 (peso 3), 7 (peso 1), 9 (peso 4). Qual é a média ponderada?","\(8\)","A média ponderada leva em conta o peso de cada valor:\(\\\)\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\bar{x}_p = \dfrac{x_1 w_1 + x_2 w_2 + \cdots}{w_1 + w_2 + \cdots}}\)\(\\\)Multiplicando cada valor pelo seu peso e dividindo pela soma dos pesos:\(\\\)\(\bar{x}_p = \dfrac{7 \cdot 3 + 7 \cdot 1 + 9 \cdot 4}{3 + 1 + 4} = \\ \dfrac{64}{8} = \mathbf{8}\)"
"2","As temperaturas (em °C) registradas foram: 17, 24, 2, 21, 28, 28, 26. Qual é a mediana?","\(24\)","A mediana (Me) é o valor central dos dados dispostos em ordem crescente (rol).\(\\\)Ordenando o conjunto: 2, 17, 21, 24, 26, 28, 28.\(\\\)Como \(n = 7\) é ímpar, a mediana está na posição \(\dfrac{n+1}{2} = 4\):\(\\\)\(\text{Me} = \mathbf{24}\)"
"2","Em um processo seletivo, as fases tiveram notas e pesos: 10 (peso 5), 4 (peso 5), 7 (peso 2). Qual é a média ponderada?","\(7\)","A média ponderada leva em conta o peso de cada valor:\(\\\)\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\bar{x}_p = \dfrac{x_1 w_1 + x_2 w_2 + \cdots}{w_1 + w_2 + \cdots}}\)\(\\\)Multiplicando cada valor pelo seu peso e dividindo pela soma dos pesos:\(\\\)\(\bar{x}_p = \dfrac{10 \cdot 5 + 4 \cdot 5 + 7 \cdot 2}{5 + 5 + 2} = \\ \dfrac{84}{12} = \mathbf{7}\)"
"2","Em um processo seletivo, as fases tiveram notas e pesos: 8 (peso 3), 6 (peso 1), 9 (peso 2). Qual é a média ponderada?","\(8\)","A média ponderada leva em conta o peso de cada valor:\(\\\)\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\bar{x}_p = \dfrac{x_1 w_1 + x_2 w_2 + \cdots}{w_1 + w_2 + \cdots}}\)\(\\\)Multiplicando cada valor pelo seu peso e dividindo pela soma dos pesos:\(\\\)\(\bar{x}_p = \dfrac{8 \cdot 3 + 6 \cdot 1 + 9 \cdot 2}{3 + 1 + 2} = \\ \dfrac{48}{6} = \mathbf{8}\)"
"2","Em um processo seletivo, as fases tiveram notas e pesos: 5 (peso 1), 7 (peso 1), 6 (peso 3). Qual é a média ponderada?","\(6\)","A média ponderada leva em conta o peso de cada valor:\(\\\)\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\bar{x}_p = \dfrac{x_1 w_1 + x_2 w_2 + \cdots}{w_1 + w_2 + \cdots}}\)\(\\\)Multiplicando cada valor pelo seu peso e dividindo pela soma dos pesos:\(\\\)\(\bar{x}_p = \dfrac{5 \cdot 1 + 7 \cdot 1 + 6 \cdot 3}{1 + 1 + 3} = \\ \dfrac{30}{5} = \mathbf{6}\)"
"2","Uma pesquisa registrou 50 observações de idades (em décadas) dos participantes de uma pesquisa. A distribuição de frequências absolutas é: 1 → 27, 2 → 13, 3 → 7, 4 → 3. Qual é a frequência relativa da faixa 2, expressa em porcentagem?","26%","A frequência relativa é a proporção de cada categoria em relação ao total:\(\\\)\(fr_i = \dfrac{f_i}{n} \times 100\%\)\(\\\)Para a faixa 2: \(f_i = 13\), \(n = 50\)\(\\\)\(fr = \dfrac{13}{50} \times 100\% = \mathbf{26\%}\)"
"2","As notas de avaliação de um filme foram: 6, 5, 26, 10, 14, 3, 4. Qual é a mediana?","\(6\)","A mediana (Me) é o valor central dos dados dispostos em ordem crescente (rol).\(\\\)Ordenando o conjunto: 3, 4, 5, 6, 10, 14, 26.\(\\\)Como \(n = 7\) é ímpar, a mediana está na posição \(\dfrac{n+1}{2} = 4\):\(\\\)\(\text{Me} = \mathbf{6}\)"
"2","As alturas (em cm) de alguns jogadores são: 10, 28, 17, 24, 11, 8, 9. Qual é a mediana das alturas?","\(11\)","A mediana (Me) é o valor central dos dados dispostos em ordem crescente (rol).\(\\\)Ordenando o conjunto: 8, 9, 10, 11, 17, 24, 28.\(\\\)Como \(n = 7\) é ímpar, a mediana está na posição \(\dfrac{n+1}{2} = 4\):\(\\\)\(\text{Me} = \mathbf{11}\)"
"2","As alturas (em cm) de alguns jogadores são: 22, 22, 13, 25, 27. Qual é a mediana das alturas?","\(22\)","A mediana (Me) é o valor central dos dados dispostos em ordem crescente (rol).\(\\\)Ordenando o conjunto: 13, 22, 22, 25, 27.\(\\\)Como \(n = 5\) é ímpar, a mediana está na posição \(\dfrac{n+1}{2} = 3\):\(\\\)\(\text{Me} = \mathbf{22}\)"
"2","As temperaturas (em °C) registradas foram: 17, 26, 20, 18, 2, 6, 18. Qual é a mediana?","\(18\)","A mediana (Me) é o valor central dos dados dispostos em ordem crescente (rol).\(\\\)Ordenando o conjunto: 2, 6, 17, 18, 18, 20, 26.\(\\\)Como \(n = 7\) é ímpar, a mediana está na posição \(\dfrac{n+1}{2} = 4\):\(\\\)\(\text{Me} = \mathbf{18}\)"
"2","Em uma seleção, os critérios receberam notas e pesos: 4 (peso 1), 10 (peso 5), 4 (peso 4). Qual é a pontuação média ponderada?","\(7\)","A média ponderada leva em conta o peso de cada valor:\(\\\)\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\bar{x}_p = \dfrac{x_1 w_1 + x_2 w_2 + \cdots}{w_1 + w_2 + \cdots}}\)\(\\\)Multiplicando cada valor pelo seu peso e dividindo pela soma dos pesos:\(\\\)\(\bar{x}_p = \dfrac{4 \cdot 1 + 10 \cdot 5 + 4 \cdot 4}{1 + 5 + 4} = \\ \dfrac{70}{10} = \mathbf{7}\)"
"2","Uma pesquisa registrou 20 observações de resultados de 20 lançamentos de um dado. A distribuição de frequências absolutas é: 1 → 12, 2 → 3, 3 → 2, 4 → 2, 5 → 1. Qual é a frequência relativa da face 1, expressa em porcentagem?","60%","A frequência relativa é a proporção de cada categoria em relação ao total:\(\\\)\(fr_i = \dfrac{f_i}{n} \times 100\%\)\(\\\)Para a face 1: \(f_i = 12\), \(n = 20\)\(\\\)\(fr = \dfrac{12}{20} \times 100\% = \mathbf{60\%}\)"
"2","A quantidade de acertos em uma prova (acertos → nº de alunos) foi: 0 → 2, 1 → 2, 2 → 6, 3 → 8. Quantos alunos tiveram pelo menos 2 acertos?","\(14\)","A frequência acumulada soma as frequências absolutas dos valores que satisfazem a condição.\(\\\)Distribuição (valor → frequência): 0 → 2, 1 → 2, 2 → 6, 3 → 8.\(\\\)Os valores de \(2\) até \(3\) atendem à condição. Somamos suas frequências:\(\\\)\(6 + 8 = \mathbf{14}\)"
"2","Os preços (em reais) de um produto em várias lojas são: 6, 13, 13, 24, 9. Qual é a mediana dos preços?","\(13\)","A mediana (Me) é o valor central dos dados dispostos em ordem crescente (rol).\(\\\)Ordenando o conjunto: 6, 9, 13, 13, 24.\(\\\)Como \(n = 5\) é ímpar, a mediana está na posição \(\dfrac{n+1}{2} = 3\):\(\\\)\(\text{Me} = \mathbf{13}\)"
"2","A quantidade de reclamações por dia (reclamações → nº de dias) foi: 0 → 6, 1 → 1, 2 → 5, 3 → 3, 4 → 5. Em quantos dias houve no máximo 2 reclamações?","\(12\)","A frequência acumulada soma as frequências absolutas dos valores que satisfazem a condição.\(\\\)Distribuição (valor → frequência): 0 → 6, 1 → 1, 2 → 5, 3 → 3, 4 → 5.\(\\\)Os valores de \(0\) até \(2\) atendem à condição. Somamos suas frequências:\(\\\)\(6 + 1 + 5 = \mathbf{12}\)"
"2","As pontuações obtidas em um jogo foram: 18, 17, 26, 9, 18, 19, 9. Qual é a mediana?","\(18\)","A mediana (Me) é o valor central dos dados dispostos em ordem crescente (rol).\(\\\)Ordenando o conjunto: 9, 9, 17, 18, 18, 19, 26.\(\\\)Como \(n = 7\) é ímpar, a mediana está na posição \(\dfrac{n+1}{2} = 4\):\(\\\)\(\text{Me} = \mathbf{18}\)"
"2","Uma pesquisa registrou 25 observações de resultados de 25 lançamentos de um dado. A distribuição de frequências absolutas é: 1 → 19, 2 → 3, 3 → 1, 4 → 1, 5 → 1. Qual é a frequência relativa da face 5, expressa em porcentagem?","4%","A frequência relativa é a proporção de cada categoria em relação ao total:\(\\\)\(fr_i = \dfrac{f_i}{n} \times 100\%\)\(\\\)Para a face 5: \(f_i = 1\), \(n = 25\)\(\\\)\(fr = \dfrac{1}{25} \times 100\% = \mathbf{4\%}\)"
"2","Uma pesquisa registrou 25 observações de resultados de 25 lançamentos de um dado. A distribuição de frequências absolutas é: 1 → 4, 2 → 13, 3 → 5, 4 → 3. Qual é a frequência relativa da face 4, expressa em porcentagem?","12%","A frequência relativa é a proporção de cada categoria em relação ao total:\(\\\)\(fr_i = \dfrac{f_i}{n} \times 100\%\)\(\\\)Para a face 4: \(f_i = 3\), \(n = 25\)\(\\\)\(fr = \dfrac{3}{25} \times 100\% = \mathbf{12\%}\)"
"2","Um candidato obteve as seguintes notas e pesos nas provas: 8 (peso 1), 6 (peso 1), 4 (peso 4). Qual é a média ponderada?","\(5\)","A média ponderada leva em conta o peso de cada valor:\(\\\)\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\bar{x}_p = \dfrac{x_1 w_1 + x_2 w_2 + \cdots}{w_1 + w_2 + \cdots}}\)\(\\\)Multiplicando cada valor pelo seu peso e dividindo pela soma dos pesos:\(\\\)\(\bar{x}_p = \dfrac{8 \cdot 1 + 6 \cdot 1 + 4 \cdot 4}{1 + 1 + 4} = \\ \dfrac{30}{6} = \mathbf{5}\)"
