"nivel","enunciado","resposta","resolucao"
"1","Se o \(sen~\upsilon=\dfrac{17}{18}\) e \(sen~\delta=\dfrac{17}{30}\), qual o valor de x? [imagem]","\(30\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\dfrac{x}{sen~\upsilon} = \dfrac{18}{sen~\delta}}\\\dfrac{x}{\dfrac{17}{18}} = \dfrac{18}{\dfrac{17}{30}}\\x \cdot\dfrac{17}{30} = 18 \cdot \dfrac{17}{18}\\x \cdot\dfrac{17}{30} = 17\\x = 17  \cdot\dfrac{30}{17} = 30\)"
"1","Se o \(sen~\kappa=1\) e \(sen~\nu=\dfrac{13}{15}\), qual o valor de x? [imagem]","\(30\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\dfrac{x}{sen~\kappa} = \dfrac{26}{sen~\nu}}\\\dfrac{x}{1} = \dfrac{26}{\dfrac{13}{15}}\\x \cdot\dfrac{13}{15} = 26 \cdot 1\\x \cdot\dfrac{13}{15} = 26\\x = 26  \cdot\dfrac{15}{13} = 30\)"
"1","Se o \(sen~\eta=1\) e \(sen~\upsilon=\dfrac{15}{22}\), qual o valor de x? [imagem]","\(15\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\dfrac{x}{sen~\upsilon} = \dfrac{22}{sen~\eta}}\\\dfrac{x}{\dfrac{15}{22}} = \dfrac{22}{1}\\x \cdot1 = 22 \cdot \dfrac{15}{22}\\x \cdot1 = 15\\x = 15  \cdot1 = 15\)"
"1","Se o \(sen~\epsilon=1\) e \(sen~\kappa=\dfrac{22}{35}\), qual o valor de x? [imagem]","\(22\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\dfrac{x}{sen~\kappa} = \dfrac{35}{sen~\epsilon}}\\\dfrac{x}{\dfrac{22}{35}} = \dfrac{35}{1}\\x \cdot1 = 35 \cdot \dfrac{22}{35}\\x \cdot1 = 22\\x = 22  \cdot1 = 22\)"
"1","Se o \(sen~\omega=\dfrac{11}{19}\) e \(sen~\nu=\dfrac{11}{14}\), qual o valor de x? [imagem]","\(14\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\dfrac{x}{sen~\omega} = \dfrac{19}{sen~\nu}}\\\dfrac{x}{\dfrac{11}{19}} = \dfrac{19}{\dfrac{11}{14}}\\x \cdot\dfrac{11}{14} = 19 \cdot \dfrac{11}{19}\\x \cdot\dfrac{11}{14} = 11\\x = 11  \cdot\dfrac{14}{11} = 14\)"
"1","Se o \(sen~\tau=1\) e \(sen~\omega=\dfrac{24}{29}\), qual o valor de x? [imagem]","\(29\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\dfrac{x}{sen~\tau} = \dfrac{24}{sen~\omega}}\\\dfrac{x}{1} = \dfrac{24}{\dfrac{24}{29}}\\x \cdot\dfrac{24}{29} = 24 \cdot 1\\x \cdot\dfrac{24}{29} = 24\\x = 24  \cdot\dfrac{29}{24} = 29\)"
"1","Se o \(sen~\upsilon=1\) e \(sen~\lambda=\dfrac{4}{5}\), qual o valor de x? [imagem]","\(28\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\dfrac{x}{sen~\lambda} = \dfrac{35}{sen~\upsilon}}\\\dfrac{x}{\dfrac{4}{5}} = \dfrac{35}{1}\\x \cdot1 = 35 \cdot \dfrac{4}{5}\\x \cdot1 = 28\\x = 28  \cdot1 = 28\)"
"1","Se o \(sen~\psi=1\) e \(sen~\phi=\dfrac{21}{25}\), qual o valor de x? [imagem]","\(21\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\dfrac{x}{sen~\phi} = \dfrac{25}{sen~\psi}}\\\dfrac{x}{\dfrac{21}{25}} = \dfrac{25}{1}\\x \cdot1 = 25 \cdot \dfrac{21}{25}\\x \cdot1 = 21\\x = 21  \cdot1 = 21\)"
"1","Se o \(sen~\chi=\dfrac{19}{22}\) e \(sen~\lambda=\dfrac{19}{32}\), qual o valor de x? [imagem]","\(32\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\dfrac{x}{sen~\chi} = \dfrac{22}{sen~\lambda}}\\\dfrac{x}{\dfrac{19}{22}} = \dfrac{22}{\dfrac{19}{32}}\\x \cdot\dfrac{19}{32} = 22 \cdot \dfrac{19}{22}\\x \cdot\dfrac{19}{32} = 19\\x = 19  \cdot\dfrac{32}{19} = 32\)"
"1","Se o \(sen~\psi=1\) e \(sen~\beta=\dfrac{7}{12}\), qual o valor de x? [imagem]","\(14\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\dfrac{x}{sen~\beta} = \dfrac{24}{sen~\psi}}\\\dfrac{x}{\dfrac{7}{12}} = \dfrac{24}{1}\\x \cdot1 = 24 \cdot \dfrac{7}{12}\\x \cdot1 = 14\\x = 14  \cdot1 = 14\)"
"1","Se o \(sen~\eta=\dfrac{15}{16}\) e \(sen~\delta=\dfrac{1}{2}\), qual o valor de x? [imagem]","\(16\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\dfrac{x}{sen~\delta} = \dfrac{30}{sen~\eta}}\\\dfrac{x}{\dfrac{1}{2}} = \dfrac{30}{\dfrac{15}{16}}\\x \cdot\dfrac{15}{16} = 30 \cdot \dfrac{1}{2}\\x \cdot\dfrac{15}{16} = 15\\x = 15  \cdot\dfrac{16}{15} = 16\)"
"1","Se o \(sen~\sigma=1\) e \(sen~\alpha=\dfrac{2}{3}\), qual o valor de x? [imagem]","\(22\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\dfrac{x}{sen~\alpha} = \dfrac{33}{sen~\sigma}}\\\dfrac{x}{\dfrac{2}{3}} = \dfrac{33}{1}\\x \cdot1 = 33 \cdot \dfrac{2}{3}\\x \cdot1 = 22\\x = 22  \cdot1 = 22\)"
"1","Se o \(sen~\psi=\dfrac{19}{20}\) e \(sen~\beta=\dfrac{19}{33}\), qual o valor de x? [imagem]","\(20\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\dfrac{x}{sen~\beta} = \dfrac{33}{sen~\psi}}\\\dfrac{x}{\dfrac{19}{33}} = \dfrac{33}{\dfrac{19}{20}}\\x \cdot\dfrac{19}{20} = 33 \cdot \dfrac{19}{33}\\x \cdot\dfrac{19}{20} = 19\\x = 19  \cdot\dfrac{20}{19} = 20\)"
"1","Se o \(sen~\lambda=1\) e \(sen~\nu=\dfrac{5}{8}\), qual o valor de x? [imagem]","\(24\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\dfrac{x}{sen~\lambda} = \dfrac{15}{sen~\nu}}\\\dfrac{x}{1} = \dfrac{15}{\dfrac{5}{8}}\\x \cdot\dfrac{5}{8} = 15 \cdot 1\\x \cdot\dfrac{5}{8} = 15\\x = 15  \cdot\dfrac{8}{5} = 24\)"
"1","Se o \(sen~\psi=\dfrac{4}{7}\) e \(sen~\upsilon=\dfrac{3}{5}\), qual o valor de x? [imagem]","\(20\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\dfrac{x}{sen~\psi} = \dfrac{21}{sen~\upsilon}}\\\dfrac{x}{\dfrac{4}{7}} = \dfrac{21}{\dfrac{3}{5}}\\x \cdot\dfrac{3}{5} = 21 \cdot \dfrac{4}{7}\\x \cdot\dfrac{3}{5} = 12\\x = 12  \cdot\dfrac{5}{3} = 20\)"
"1","Se o \(sen~\omega=\dfrac{7}{11}\) e \(sen~\psi=\dfrac{7}{10}\), qual o valor de x? [imagem]","\(20\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\dfrac{x}{sen~\omega} = \dfrac{22}{sen~\psi}}\\\dfrac{x}{\dfrac{7}{11}} = \dfrac{22}{\dfrac{7}{10}}\\x \cdot\dfrac{7}{10} = 22 \cdot \dfrac{7}{11}\\x \cdot\dfrac{7}{10} = 14\\x = 14  \cdot\dfrac{10}{7} = 20\)"
"1","Se o \(sen~\phi=\dfrac{13}{23}\) e \(sen~\upsilon=\dfrac{13}{22}\), qual o valor de x? [imagem]","\(22\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\dfrac{x}{sen~\phi} = \dfrac{23}{sen~\upsilon}}\\\dfrac{x}{\dfrac{13}{23}} = \dfrac{23}{\dfrac{13}{22}}\\x \cdot\dfrac{13}{22} = 23 \cdot \dfrac{13}{23}\\x \cdot\dfrac{13}{22} = 13\\x = 13  \cdot\dfrac{22}{13} = 22\)"
"1","Se o \(sen~\beta=\dfrac{23}{32}\) e \(sen~\alpha=\dfrac{23}{24}\), qual o valor de x? [imagem]","\(24\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\dfrac{x}{sen~\beta} = \dfrac{32}{sen~\alpha}}\\\dfrac{x}{\dfrac{23}{32}} = \dfrac{32}{\dfrac{23}{24}}\\x \cdot\dfrac{23}{24} = 32 \cdot \dfrac{23}{32}\\x \cdot\dfrac{23}{24} = 23\\x = 23  \cdot\dfrac{24}{23} = 24\)"
"1","O raio da circunferência circunscrita a um triângulo é \(R = 51\). Sabendo que \(\text{sen}~\kappa = \dfrac{8}{17}\), qual o valor de \(x\)?","\(48\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{a = 2R \cdot \text{sen}~A}\\x = 2 \cdot 51 \cdot \dfrac{8}{17}\\x = 48\)"
"1","Se o \(sen~\iota=\dfrac{7}{11}\) e \(sen~\phi=\dfrac{7}{15}\), qual o valor de x? [imagem]","\(15\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{\dfrac{x}{sen~\iota} = \dfrac{11}{sen~\phi}}\\\dfrac{x}{\dfrac{7}{11}} = \dfrac{11}{\dfrac{7}{15}}\\x \cdot\dfrac{7}{15} = 11 \cdot \dfrac{7}{11}\\x \cdot\dfrac{7}{15} = 7\\x = 7  \cdot\dfrac{15}{7} = 15\)"
"2","Qual o \(cos~\beta\)? [imagem]","\(\dfrac{223}{253}\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{a^2=b^2+c^2-2bc~cos~\beta}\\a=11, \quad b=22,\quad c=23\\11^2=22^2+23^2 - 2 \cdot 22 \cdot 23 \cdot cos~\beta\\121=484+529-1012 \cdot cos~\beta\\1012 \cdot cos~\beta=484+529-121\\1012 \cdot cos~\beta=892\\cos~\beta=\dfrac{892}{1012}=\dfrac{223}{253}\)"
"2","Qual o \(cos~\eta\)? [imagem]","\(\dfrac{1049}{1400}\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{a^2=b^2+c^2-2bc~cos~\eta}\\a=24, \quad b=35,\quad c=20\\24^2=35^2+20^2 - 2 \cdot 35 \cdot 20 \cdot cos~\eta\\576=1225+400-1400 \cdot cos~\eta\\1400 \cdot cos~\eta=1225+400-576\\1400 \cdot cos~\eta=1049\\cos~\eta=\dfrac{1049}{1400}\)"
"2","Qual o \(cos~\lambda\)? [imagem]","\(\dfrac{223}{552}\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{a^2=b^2+c^2-2bc~cos~\lambda}\\a=34, \quad b=23,\quad c=36\\34^2=23^2+36^2 - 2 \cdot 23 \cdot 36 \cdot cos~\lambda\\1156=529+1296-1656 \cdot cos~\lambda\\1656 \cdot cos~\lambda=529+1296-1156\\1656 \cdot cos~\lambda=669\\cos~\lambda=\dfrac{669}{1656}=\dfrac{223}{552}\)"
"2","Qual o \(cos~\delta\)? [imagem]","\(\dfrac{-9}{35}\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{a^2=b^2+c^2-2bc~cos~\delta}\\a=23, \quad b=15,\quad c=14\\23^2=15^2+14^2 - 2 \cdot 15 \cdot 14 \cdot cos~\delta\\529=225+196-420 \cdot cos~\delta\\420 \cdot cos~\delta=225+196-529\\420 \cdot cos~\delta=-108\\cos~\delta=\dfrac{-108}{420}=\dfrac{-9}{35}\)"
"2","Qual o \(cos~\omega\)? [imagem]","\(\dfrac{509}{1444}\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{a^2=b^2+c^2-2bc~cos~\omega}\\a=36, \quad b=38,\quad c=19\\36^2=38^2+19^2 - 2 \cdot 38 \cdot 19 \cdot cos~\omega\\1296=1444+361-1444 \cdot cos~\omega\\1444 \cdot cos~\omega=1444+361-1296\\1444 \cdot cos~\omega=509\\cos~\omega=\dfrac{509}{1444}\)"
"2","Qual o \(cos~\theta\)? [imagem]","\(\dfrac{1}{44}\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{a^2=b^2+c^2-2bc~cos~\theta}\\a=36, \quad b=29,\quad c=22\\36^2=29^2+22^2 - 2 \cdot 29 \cdot 22 \cdot cos~\theta\\1296=841+484-1276 \cdot cos~\theta\\1276 \cdot cos~\theta=841+484-1296\\1276 \cdot cos~\theta=29\\cos~\theta=\dfrac{29}{1276}=\dfrac{1}{44}\)"
"2","Qual o \(cos~\delta\)? [imagem]","\(\dfrac{23}{551}\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{a^2=b^2+c^2-2bc~cos~\delta}\\a=34, \quad b=29,\quad c=19\\34^2=29^2+19^2 - 2 \cdot 29 \cdot 19 \cdot cos~\delta\\1156=841+361-1102 \cdot cos~\delta\\1102 \cdot cos~\delta=841+361-1156\\1102 \cdot cos~\delta=46\\cos~\delta=\dfrac{46}{1102}=\dfrac{23}{551}\)"
"2","Qual o \(cos~\psi\)? [imagem]","\(\dfrac{5}{11}\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{a^2=b^2+c^2-2bc~cos~\psi}\\a=20, \quad b=22,\quad c=14\\20^2=22^2+14^2 - 2 \cdot 22 \cdot 14 \cdot cos~\psi\\400=484+196-616 \cdot cos~\psi\\616 \cdot cos~\psi=484+196-400\\616 \cdot cos~\psi=280\\cos~\psi=\dfrac{280}{616}=\dfrac{5}{11}\)"
"2","Qual o \(cos~\alpha\)? [imagem]","\(\dfrac{89}{208}\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{a^2=b^2+c^2-2bc~cos~\alpha}\\a=24, \quad b=26,\quad c=16\\24^2=26^2+16^2 - 2 \cdot 26 \cdot 16 \cdot cos~\alpha\\576=676+256-832 \cdot cos~\alpha\\832 \cdot cos~\alpha=676+256-576\\832 \cdot cos~\alpha=356\\cos~\alpha=\dfrac{356}{832}=\dfrac{89}{208}\)"
"2","Qual o \(cos~\delta\)? [imagem]","\(\dfrac{-25}{77}\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{a^2=b^2+c^2-2bc~cos~\delta}\\a=35, \quad b=21,\quad c=22\\35^2=21^2+22^2 - 2 \cdot 21 \cdot 22 \cdot cos~\delta\\1225=441+484-924 \cdot cos~\delta\\924 \cdot cos~\delta=441+484-1225\\924 \cdot cos~\delta=-300\\cos~\delta=\dfrac{-300}{924}=\dfrac{-25}{77}\)"
"2","Sabendo que \(\text{sen}~\tau = \dfrac{3}{5}\), qual o raio \(R\) da circunferência circunscrita ao triângulo? [imagem]","\(\dfrac{40}{3}\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{R = \dfrac{a}{2 \cdot \text{sen}~A}}\\R = \dfrac{16}{2 \cdot \dfrac{3}{5}}\\R = \dfrac{40}{3}\)"
"2","Sabendo que \(\text{sen}~\kappa = \dfrac{12}{13}\), qual o raio \(R\) da circunferência circunscrita ao triângulo? [imagem]","\(\dfrac{65}{6}\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{R = \dfrac{a}{2 \cdot \text{sen}~A}}\\R = \dfrac{20}{2 \cdot \dfrac{12}{13}}\\R = \dfrac{65}{6}\)"
"2","Sabendo que \(\text{sen}~\chi = \dfrac{6}{7}\), qual o raio \(R\) da circunferência circunscrita ao triângulo? [imagem]","\(14\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{R = \dfrac{a}{2 \cdot \text{sen}~A}}\\R = \dfrac{24}{2 \cdot \dfrac{6}{7}}\\R = 14\)"
"2","Sabendo que \(\text{sen}~\theta = \dfrac{9}{14}\), qual o raio \(R\) da circunferência circunscrita ao triângulo? [imagem]","\(14\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{R = \dfrac{a}{2 \cdot \text{sen}~A}}\\R = \dfrac{18}{2 \cdot \dfrac{9}{14}}\\R = 14\)"
"2","Qual o \(cos~\sigma\)? [imagem]","\(\dfrac{327}{572}\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{a^2=b^2+c^2-2bc~cos~\sigma}\\a=32, \quad b=39,\quad c=22\\32^2=39^2+22^2 - 2 \cdot 39 \cdot 22 \cdot cos~\sigma\\1024=1521+484-1716 \cdot cos~\sigma\\1716 \cdot cos~\sigma=1521+484-1024\\1716 \cdot cos~\sigma=981\\cos~\sigma=\dfrac{981}{1716}=\dfrac{327}{572}\)"
"2","Sabendo que \(\text{sen}~\psi = \dfrac{17}{29}\), qual o raio \(R\) da circunferência circunscrita ao triângulo? [imagem]","\(\dfrac{319}{17}\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{R = \dfrac{a}{2 \cdot \text{sen}~A}}\\R = \dfrac{22}{2 \cdot \dfrac{17}{29}}\\R = \dfrac{319}{17}\)"
"2","Qual o \(cos~\phi\)? [imagem]","\(\dfrac{53}{200}\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{a^2=b^2+c^2-2bc~cos~\phi}\\a=38, \quad b=25,\quad c=36\\38^2=25^2+36^2 - 2 \cdot 25 \cdot 36 \cdot cos~\phi\\1444=625+1296-1800 \cdot cos~\phi\\1800 \cdot cos~\phi=625+1296-1444\\1800 \cdot cos~\phi=477\\cos~\phi=\dfrac{477}{1800}=\dfrac{53}{200}\)"
"2","Sabendo que \(\text{sen}~\chi = \dfrac{16}{17}\), qual o raio \(R\) da circunferência circunscrita ao triângulo? [imagem]","\(\dfrac{119}{8}\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{R = \dfrac{a}{2 \cdot \text{sen}~A}}\\R = \dfrac{28}{2 \cdot \dfrac{16}{17}}\\R = \dfrac{119}{8}\)"
"2","Sabendo que \(\text{sen}~\psi = \dfrac{16}{29}\), qual o raio \(R\) da circunferência circunscrita ao triângulo? [imagem]","\(\dfrac{609}{32}\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{R = \dfrac{a}{2 \cdot \text{sen}~A}}\\R = \dfrac{21}{2 \cdot \dfrac{16}{29}}\\R = \dfrac{609}{32}\)"
"2","Qual o \(cos~\kappa\)? [imagem]","\(\dfrac{319}{480}\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{a^2=b^2+c^2-2bc~cos~\kappa}\\a=15, \quad b=20,\quad c=12\\15^2=20^2+12^2 - 2 \cdot 20 \cdot 12 \cdot cos~\kappa\\225=400+144-480 \cdot cos~\kappa\\480 \cdot cos~\kappa=400+144-225\\480 \cdot cos~\kappa=319\\cos~\kappa=\dfrac{319}{480}\)"
"2","Qual o \(cos~\psi\)? [imagem]","\(\dfrac{-13}{80}\)","\(\definecolor{azulEscuro}{rgb}{0.25098039215686274,0.34901960784313724,0.8901960784313725}\textcolor{azulEscuro}{a^2=b^2+c^2-2bc~cos~\psi}\\a=29, \quad b=18,\quad c=20\\29^2=18^2+20^2 - 2 \cdot 18 \cdot 20 \cdot cos~\psi\\841=324+400-720 \cdot cos~\psi\\720 \cdot cos~\psi=324+400-841\\720 \cdot cos~\psi=-117\\cos~\psi=\dfrac{-117}{720}=\dfrac{-13}{80}\)"
